序号,数据库,问题,Gold SQL,预测 SQL,正确执行结果,实际执行结果,耗时(s),结果匹配(修正),SQL精确匹配,结果匹配(原始),失败原因,错误信息
509,student_transcripts_tracking,What is the first and second line for all addresses?,"SELECT line_1 ,  line_2 FROM addresses","SELECT line_1, line_2 FROM Addresses LIMIT 100","line_1	line_2
2294 Grant Square Apt. 235	Apt. 370
3999 Aufderhar Ways Suite 593	Apt. 388
67942 Carlotta Ferry Apt. 686	Apt. 583
0144 Lamar Plaza Apt. 346	Suite 703
858 Peggie Bypass Suite 212	Apt. 335
... (15 rows total)","line_1	line_2
2294 Grant Square Apt. 235	Apt. 370
3999 Aufderhar Ways Suite 593	Apt. 388
67942 Carlotta Ferry Apt. 686	Apt. 583
0144 Lamar Plaza Apt. 346	Suite 703
858 Peggie Bypass Suite 212	Apt. 335
... (15 rows total)",37.35,True,False,True,,
510,student_transcripts_tracking,How many courses in total are listed?,SELECT count(*) FROM Courses,SELECT COUNT(*) FROM Courses,15,15,32.26,True,True,False,,
511,student_transcripts_tracking,How many courses are there?,SELECT count(*) FROM Courses,SELECT COUNT(*) FROM Courses,15,15,32.71,True,True,False,,
512,student_transcripts_tracking,How is the math course described?,SELECT course_description FROM Courses WHERE course_name  =  'math',SELECT course_description FROM Courses WHERE course_name LIKE '%math%' LIMIT 100,q,q,32.95,True,False,True,,
513,student_transcripts_tracking,What are the descriptions for all the math courses?,SELECT course_description FROM Courses WHERE course_name  =  'math',"SELECT course_description
FROM Courses
WHERE course_name LIKE '%math%'
LIMIT 100",q,q,33.9,True,False,True,,
514,student_transcripts_tracking,What is the zip code of the address in the city Port Chelsea?,SELECT zip_postcode FROM Addresses WHERE city  =  'Port Chelsea',SELECT zip_postcode FROM Addresses WHERE city = 'Port Chelsea' LIMIT 100,148,148,63.68,True,False,True,,
515,student_transcripts_tracking,What is the zip code for Port Chelsea?,SELECT zip_postcode FROM Addresses WHERE city  =  'Port Chelsea',"SELECT zip_postcode
FROM Addresses
WHERE city = 'Port Chelsea'
LIMIT 100",148,148,32.9,True,False,True,,
516,student_transcripts_tracking,Which department offers the most number of degrees? List department name and id.,"SELECT T2.department_name ,  T1.department_id FROM Degree_Programs AS T1 JOIN Departments AS T2 ON T1.department_id  =  T2.department_id GROUP BY T1.department_id ORDER BY count(*) DESC LIMIT 1","SELECT d.department_id, d.department_name, COUNT(dp.degree_program_id) AS degree_count
FROM Departments d
JOIN Degree_Programs dp ON d.department_id = dp.department_id
GROUP BY d.department_id, d.department_name
ORDER BY degree_count DESC
LIMIT 1","department_name	department_id
statistics	8","department_id	department_name	degree_count
8	statistics	3",94.63,False,False,False,逻辑错误,
517,student_transcripts_tracking,What is the name and id of the department with the most number of degrees ?,"select t2.department_name ,  t1.department_id from degree_programs as t1 join departments as t2 on t1.department_id  =  t2.department_id group by t1.department_id order by count(*) desc limit 1","SELECT d.department_id, d.department_name
FROM Departments d
JOIN Degree_Programs dp ON d.department_id = dp.department_id
GROUP BY d.department_id, d.department_name
ORDER BY COUNT(dp.degree_program_id) DESC
LIMIT 1","department_name	department_id
statistics	8","department_id	department_name
8	statistics",64.12,False,False,False,逻辑错误,
518,student_transcripts_tracking,How many departments offer any degree?,SELECT count(DISTINCT department_id) FROM Degree_Programs,SELECT COUNT(DISTINCT department_id) FROM Degree_Programs LIMIT 100,10,10,60.36,True,False,False,,
519,student_transcripts_tracking,How many different departments offer degrees?,SELECT count(DISTINCT department_id) FROM Degree_Programs,SELECT COUNT(DISTINCT department_id) FROM Degree_Programs,10,10,95.37,True,True,False,,
520,student_transcripts_tracking,How many different degree names are offered?,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs,SELECT COUNT(DISTINCT degree_summary_name) FROM Degree_Programs LIMIT 100,3,3,94.22,True,False,False,,
521,student_transcripts_tracking,How many different degrees are offered?,SELECT count(DISTINCT degree_summary_name) FROM Degree_Programs,SELECT COUNT(*) FROM Degree_Programs,3,15,94.28,False,False,False,逻辑错误,
522,student_transcripts_tracking,How many degrees does the engineering department offer?,SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id  =  T2.department_id WHERE T1.department_name  =  'engineer',"SELECT COUNT(*) 
FROM Degree_Programs dp
JOIN Departments d ON dp.department_id = d.department_id
WHERE d.department_name = 'engineering'
LIMIT 100",0,0,94.32,True,False,False,,
523,student_transcripts_tracking,How many degrees does the engineering department have?,SELECT count(*) FROM Departments AS T1 JOIN Degree_Programs AS T2 ON T1.department_id  =  T2.department_id WHERE T1.department_name  =  'engineer',"SELECT COUNT(*) 
FROM Degree_Programs dp
JOIN Departments d ON dp.department_id = d.department_id
WHERE d.department_name LIKE '%engineering%'
LIMIT 100",0,0,94.39,True,False,False,,
524,student_transcripts_tracking,What are the names and descriptions of all the sections?,"SELECT section_name ,  section_description FROM Sections","SELECT section_name, section_description FROM Sections LIMIT 100","section_name	section_description
a	non
b	voluptatem
c	qui
d	voluptas
e	ex
... (15 rows total)","section_name	section_description
a	non
b	voluptatem
c	qui
d	voluptas
e	ex
... (15 rows total)",100.67,True,False,True,,
525,student_transcripts_tracking,What are the names and descriptions for all the sections?,"SELECT section_name ,  section_description FROM Sections","SELECT section_name, section_description FROM Sections LIMIT 100","section_name	section_description
a	non
b	voluptatem
c	qui
d	voluptas
e	ex
... (15 rows total)","section_name	section_description
a	non
b	voluptatem
c	qui
d	voluptas
e	ex
... (15 rows total)",101.28,True,False,True,,
526,student_transcripts_tracking,What are the names and id of courses having at most 2 sections?,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2","SELECT c.course_id, c.course_name
FROM Courses c
LEFT JOIN Sections s ON c.course_id = s.course_id
GROUP BY c.course_id, c.course_name
HAVING COUNT(s.section_id) <= 2
LIMIT 100","course_name	course_id
ds	1
math	2
en	4
fr	5
la	6
... (11 rows total)","course_id	course_name
1	ds
2	math
3	os
4	en
5	fr
... (15 rows total)",99.04,False,False,False,多余的 LIMIT,
527,student_transcripts_tracking,What are the names and ids of every course with less than 2 sections?,"SELECT T1.course_name ,  T1.course_id FROM Courses AS T1 JOIN Sections AS T2 ON T1.course_id  =  T2.course_id GROUP BY T1.course_id HAVING count(*)  <=  2","SELECT c.course_id, c.course_name
FROM Courses c
LEFT JOIN Sections s ON c.course_id = s.course_id
GROUP BY c.course_id, c.course_name
HAVING COUNT(s.section_id) < 2
LIMIT 100","course_name	course_id
ds	1
math	2
en	4
fr	5
la	6
... (11 rows total)","course_id	course_name
2	math
3	os
4	en
6	la
7	cal
... (11 rows total)",103.55,False,False,False,多余的 LIMIT,
528,student_transcripts_tracking,List the section_name in reversed lexicographical order.,SELECT section_name FROM Sections ORDER BY section_name DESC,"SELECT section_name
FROM Sections
ORDER BY section_name DESC
LIMIT 100","section_name
y
u
p
o
l
... (15 rows total)","section_name
y
u
p
o
l
... (15 rows total)",98.42,True,False,True,,
529,student_transcripts_tracking,What are the names of the sections in reverse alphabetical order?,SELECT section_name FROM Sections ORDER BY section_name DESC,SELECT section_name FROM Sections ORDER BY section_name DESC LIMIT 100,"section_name
y
u
p
o
l
... (15 rows total)","section_name
y
u
p
o
l
... (15 rows total)",97.18,True,False,True,,
530,student_transcripts_tracking,What is the semester which most student registered in? Show both the name and the id.,"SELECT T1.semester_name ,  T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id  =  T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1","SELECT s.semester_id, s.semester_name, COUNT(se.student_enrolment_id) AS registration_count
FROM Semesters s
JOIN Student_Enrolment se ON s.semester_id = se.semester_id
GROUP BY s.semester_id, s.semester_name
ORDER BY registration_count DESC
LIMIT 1","semester_name	semester_id
summer 2010	2","semester_id	semester_name	registration_count
2	summer 2010	4",100.89,False,False,False,逻辑错误,
531,student_transcripts_tracking,"For each semester, what is the name and id of the one with the most students registered?","SELECT T1.semester_name ,  T1.semester_id FROM Semesters AS T1 JOIN Student_Enrolment AS T2 ON T1.semester_id  =  T2.semester_id GROUP BY T1.semester_id ORDER BY count(*) DESC LIMIT 1","SELECT s.semester_id, s.semester_name, COUNT(se.student_id) AS student_count
FROM Semesters s
JOIN Student_Enrolment se ON s.semester_id = se.semester_id
GROUP BY s.semester_id, s.semester_name
ORDER BY student_count DESC
LIMIT 1","semester_name	semester_id
summer 2010	2","semester_id	semester_name	student_count
2	summer 2010	4",99.81,False,False,False,逻辑错误,
532,student_transcripts_tracking,What is the description of the department whose name has the substring the computer?,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%',SELECT department_description FROM Departments WHERE department_name LIKE '%computer%' LIMIT 100,error,error,97.4,True,False,True,,
533,student_transcripts_tracking,What is the department description for the one whose name has the word computer?,SELECT department_description FROM Departments WHERE department_name LIKE '%computer%',SELECT department_description FROM Departments WHERE department_name LIKE '%computer%' LIMIT 100,error,error,96.19,True,False,True,,
534,student_transcripts_tracking,"Who are enrolled in 2 degree programs in one semester? List the first name, middle name and last name and the id.","SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2","SELECT s.first_name, s.middle_name, s.last_name, s.student_id
FROM Students s
JOIN Student_Enrolment se ON s.student_id = se.student_id
GROUP BY s.student_id, se.semester_id
HAVING COUNT(DISTINCT se.degree_program_id) = 2
LIMIT 100","first_name	middle_name	last_name	student_id
Jarvis	Aaliyah	Carroll	4
Reva	Golda	Osinski	9
Jordy	Osborne	Rempel	14","first_name	middle_name	last_name	student_id
Frida	Aisha	Huel	7",99.36,False,False,True,多余的 LIMIT,
535,student_transcripts_tracking,"What are the first, middle, and last names, along with the ids, of all students who enrolled in 2 degree programs in one semester?","SELECT T1.first_name ,  T1.middle_name ,  T1.last_name ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id HAVING count(*)  =  2","SELECT s.first_name, s.middle_name, s.last_name, s.student_id
FROM Students s
JOIN Student_Enrolment se ON s.student_id = se.student_id
GROUP BY s.student_id, se.semester_id
HAVING COUNT(DISTINCT se.degree_program_id) = 2
LIMIT 100","first_name	middle_name	last_name	student_id
Jarvis	Aaliyah	Carroll	4
Reva	Golda	Osinski	9
Jordy	Osborne	Rempel	14","first_name	middle_name	last_name	student_id
Frida	Aisha	Huel	7",98.49,False,False,True,多余的 LIMIT,
536,student_transcripts_tracking,"Who is enrolled in a Bachelor degree program? List the first name, middle name, last name.","SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'","SELECT s.first_name, s.middle_name, s.last_name
FROM Students s
JOIN Student_Enrolment se ON s.student_id = se.student_id
JOIN Degree_Programs dp ON se.degree_program_id = dp.degree_program_id
WHERE dp.degree_summary_name LIKE '%Bachelor%'
LIMIT 100","first_name	middle_name	last_name
Reva	Golda	Osinski
Frida	Aisha	Huel
Jarvis	Aaliyah	Carroll
Milton	Vaughn	Christiansen
Stanford	Mona	Rogahn","first_name	middle_name	last_name
Reva	Golda	Osinski
Frida	Aisha	Huel
Reva	Golda	Osinski
Jarvis	Aaliyah	Carroll
Frida	Aisha	Huel
... (8 rows total)",100.69,True,False,True,,
537,student_transcripts_tracking,"What are the first, middle, and last names for everybody enrolled in a Bachelors program?","SELECT DISTINCT T1.first_name ,  T1.middle_name ,  T1.last_name FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id JOIN Degree_Programs AS T3 ON T2.degree_program_id  =  T3.degree_program_id WHERE T3.degree_summary_name  =  'Bachelor'","SELECT s.first_name, s.middle_name, s.last_name
FROM Students s
JOIN Student_Enrolment se ON s.student_id = se.student_id
JOIN Degree_Programs dp ON se.degree_program_id = dp.degree_program_id
WHERE dp.degree_summary_name LIKE '%Bachelors%'
LIMIT 100","first_name	middle_name	last_name
Reva	Golda	Osinski
Frida	Aisha	Huel
Jarvis	Aaliyah	Carroll
Milton	Vaughn	Christiansen
Stanford	Mona	Rogahn",(empty),98.8,False,False,False,多余的 LIMIT,
538,student_transcripts_tracking,Find the kind of program which most number of students are enrolled in?,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1,"SELECT dp.degree_summary_name, COUNT(se.student_enrolment_id) AS enrolment_count
FROM Degree_Programs dp
JOIN Student_Enrolment se ON dp.degree_program_id = se.degree_program_id
GROUP BY dp.degree_program_id, dp.degree_summary_name
ORDER BY enrolment_count DESC
LIMIT 1",Bachelor,"degree_summary_name	enrolment_count
Bachelor	3",36.47,False,False,False,逻辑错误,
539,student_transcripts_tracking,What is the degree summary name that has the most number of students enrolled?,SELECT T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_summary_name ORDER BY count(*) DESC LIMIT 1,"SELECT dp.degree_summary_name
FROM Degree_Programs dp
JOIN Student_Enrolment se ON dp.degree_program_id = se.degree_program_id
GROUP BY dp.degree_program_id, dp.degree_summary_name
ORDER BY COUNT(se.student_id) DESC
LIMIT 1",Bachelor,Bachelor,32.84,True,False,True,,
540,student_transcripts_tracking,Find the program which most number of students are enrolled in. List both the id and the summary.,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1","SELECT dp.degree_program_id, dp.degree_summary_name
FROM Degree_Programs dp
JOIN Student_Enrolment se ON dp.degree_program_id = se.degree_program_id
GROUP BY dp.degree_program_id, dp.degree_summary_name
ORDER BY COUNT(se.student_enrolment_id) DESC
LIMIT 1","degree_program_id	degree_summary_name
9	Bachelor","degree_program_id	degree_summary_name
9	Bachelor",35.06,True,False,True,,
541,student_transcripts_tracking,What is the program id and the summary of the degree that has the most students enrolled?,"SELECT T1.degree_program_id ,  T1.degree_summary_name FROM Degree_Programs AS T1 JOIN Student_Enrolment AS T2 ON T1.degree_program_id  =  T2.degree_program_id GROUP BY T1.degree_program_id ORDER BY count(*) DESC LIMIT 1","SELECT 
    dp.degree_program_id,
    dp.degree_summary_name,
    COUNT(se.student_id) AS enrolled_students
FROM Degree_Programs dp
JOIN Student_Enrolment se ON dp.degree_program_id = se.degree_program_id
GROUP BY dp.degree_program_id, dp.degree_summary_name
ORDER BY enrolled_students DESC
LIMIT 1","degree_program_id	degree_summary_name
9	Bachelor","degree_program_id	degree_summary_name	enrolled_students
9	Bachelor	3",34.12,False,False,False,逻辑错误,
542,student_transcripts_tracking,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.","SELECT T1.student_id ,  T1.first_name ,  T1.middle_name ,  T1.last_name ,  count(*) ,  T1.student_id FROM Students AS T1 JOIN Student_Enrolment AS T2 ON T1.student_id  =  T2.student_id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1","SELECT 
    s.student_id,
    s.first_name,
    s.middle_name,
    s.last_name,
    COUNT(se.student_enrolment_id) AS number_of_enrollments
FROM 
    Students s
JOIN 
    Student_Enrolment se ON s.student_id = se.student_id
GROUP BY 
    s.student_id, s.first_name, s.middle_name, s.last_name
ORDER BY 
    number_of_enrollments DESC
LIMIT 1","student_id	first_name	middle_name	last_name	count(*)	student_id
7	Frida	Aisha	Huel	3	7","student_id	first_name	middle_name	last_name	number_of_enrollments
6	Stanford	Mona	Rogahn	3",36.02,False,False,False,逻辑错误,
